0367;943;AXD;ATH;2011-11-15;16:35;2011-11-15;17:35
0367;736;ATH;KGS;2011-11-15;18:25;2011-11-15;19:20
0367;737;KGS;ATH;2011-11-15;20:00;2011-11-15;20:55
0368;265;ATH;LHR;2011-11-15;17:15;2011-11-15;21:15
0368;266;LHR;ATH;2011-11-15;22:15;2011-11-16;1:50
0369;918;ATH;SKG;2011-11-15;20:00;2011-11-15;20:55
0369;901;SKG;ATH;2011-11-16;5:00;2011-11-16;5:55
0370;518;ATH;HER;2011-11-15;20:00;2011-11-15;20:50
0370;501;HER;ATH;2011-11-16;5:00;2011-11-16;5:50
0371;325;ATH;CAI;2011-11-15;22:50;2011-11-16;0:45
0371;326;CAI;ATH;2011-11-16;1:45;2011-11-16;3:45
0372;514;ATH;HER;2011-11-12;17:00;2011-11-12;17:50
0372;515;HER;ATH;2011-11-12;18:30;2011-11-12;19:20
0373;205;ATH;CDG;2011-11-13;13:55;2011-11-13;17:25
0373;206;CDG;ATH;2011-11-13;18:15;2011-11-13;21:35
0374;940;ATH;AXD;2011-11-14;3:40;2011-11-14;4:35
0374;941;AXD;ATH;2011-11-14;5:15;2011-11-14;6:15
0375;165;ATH;FRA;2011-11-14;6:15;2011-11-14;9:25
0375;166;FRA;SKG;2011-11-14;10:15;2011-11-14;12:40
0375;166;SKG;ATH;2011-11-14;13:20;2011-11-14;14:15
0376;175;ATH;SKG;2011-11-14;7:05;2011-11-14;8:00
0376;175;SKG;MUC;2011-11-14;8:40;2011-11-14;10:45
0376;176;MUC;SKG;2011-11-14;11:35;2011-11-14;13:35
0376;176;SKG;ATH;2011-11-14;14:15;2011-11-14;15:10
0377;191;ATH;SKG;2011-11-14;7:25;2011-11-14;8:20
0377;191;SKG;STR;2011-11-14;9:00;2011-11-14;11:20
0377;192;STR;SKG;2011-11-14;12:25;2011-11-14;14:35
0377;192;SKG;ATH;2011-11-14;15:15;2011-11-14;16:10
0378;906;ATH;SKG;2011-11-14;9:00;2011-11-14;9:55
0378;907;SKG;ATH;2011-11-14;11:00;2011-11-14;11:55
0379;147;ATH;BRU;2011-11-14;13:50;2011-11-14;17:20
0379;148;BRU;ATH;2011-11-14;18:10;2011-11-14;21:20
0380;239;ATH;FCO;2011-11-14;15:05;2011-11-14;17:10
0380;240;FCO;ATH;2011-11-14;18:15;2011-11-14;20:15
0381;914;ATH;SKG;2011-11-14;16:00;2011-11-14;16:55
0381;915;SKG;ATH;2011-11-14;18:00;2011-11-14;18:55
0382;944;ATH;AXD;2011-11-14;18:00;2011-11-14;18:55
0382;945;AXD;ATH;2011-11-14;19:35;2011-11-14;20:35
0383;175;ATH;SKG;2011-11-13;7:05;2011-11-13;8:00
0383;175;SKG;MUC;2011-11-13;8:40;2011-11-13;10:45
0383;176;MUC;SKG;2011-11-13;11:35;2011-11-13;13:35
0383;176;SKG;ATH;2011-11-13;14:15;2011-11-13;15:10
0384;145;ATH;BRU;2011-11-14;5:30;2011-11-14;9:00
0384;146;BRU;ATH;2011-11-14;9:50;2011-11-14;13:00
0385;181;ATH;SKG;2011-11-14;7:20;2011-11-14;8:15
0385;181;SKG;DUS;2011-11-14;8:55;2011-11-14;11:45
0385;182;DUS;SKG;2011-11-14;12:35;2011-11-14;15:10
0385;182;SKG;ATH;2011-11-14;15:50;2011-11-14;16:45
0386;169;ATH;SKG;2011-11-14;13:40;2011-11-14;14:35
0386;169;SKG;FRA;2011-11-14;15:15;2011-11-14;18:00
0386;170;FRA;ATH;2011-11-14;18:50;2011-11-14;21:40
0387;714;ATH;RHO;2011-11-14;16:00;2011-11-14;17:00
0387;715;RHO;ATH;2011-11-14;17:40;2011-11-14;18:40
0388;916;ATH;SKG;2011-11-14;18:00;2011-11-14;18:55
0388;917;SKG;ATH;2011-11-14;20:00;2011-11-14;20:55
0389;530;ATH;CHQ;2011-11-15;3:50;2011-11-15;4:40
0389;531;CHQ;ATH;2011-11-15;5:20;2011-11-15;6:10
0390;700;ATH;RHO;2011-11-16;3:30;2011-11-16;4:30
0390;701;RHO;ATH;2011-11-16;5:10;2011-11-16;6:10
0390;233;ATH;FCO;2011-11-16;7:05;2011-11-16;9:10
0390;234;FCO;ATH;2011-11-16;10:00;2011-11-16;12:00
0391;600;ATH;CFU;2011-11-16;3:30;2011-11-16;4:30
0391;601;CFU;ATH;2011-11-16;5:10;2011-11-16;6:10
0391;504;ATH;HER;2011-11-16;7:30;2011-11-16;8:20
0391;505;HER;ATH;2011-11-16;9:00;2011-11-16;9:50
0392;502;ATH;HER;2011-11-16;5:00;2011-11-16;5:50
0392;503;HER;ATH;2011-11-16;6:30;2011-11-16;7:20
0392;241;ATH;LIN;2011-11-16;8:30;2011-11-16;11:00
0392;242;LIN;ATH;2011-11-16;11:50;2011-11-16;14:10
0393;902;ATH;SKG;2011-11-16;5:00;2011-11-16;5:55
0393;903;SKG;ATH;2011-11-16;6:35;2011-11-16;7:30
0393;906;ATH;SKG;2011-11-16;9:00;2011-11-16;9:55
0393;907;SKG;ATH;2011-11-16;11:00;2011-11-16;11:55
0394;321;ATH;IST;2011-11-16;6:05;2011-11-16;7:20
0394;322;IST;ATH;2011-11-16;8:05;2011-11-16;9:25
0394;307;ATH;SOF;2011-11-16;10:15;2011-11-16;11:35
0394;308;SOF;ATH;2011-11-16;12:25;2011-11-16;13:40
0395;506;ATH;HER;2011-11-16;10:45;2011-11-16;11:35
0395;507;HER;ATH;2011-11-16;12:15;2011-11-16;13:05
0395;510;ATH;HER;2011-11-16;14:00;2011-11-16;14:50
0395;511;HER;ATH;2011-11-16;15:30;2011-11-16;16:20
0396;265;ATH;LHR;2011-11-16;17:15;2011-11-16;21:15
0396;266;LHR;ATH;2011-11-16;22:15;2011-11-17;1:50
0397;347;ATH;KWI;2011-11-16;17:55;2011-11-16;21:30
0397;348;KWI;DXB;2011-11-16;22:20;2011-11-16;23:50
0397;348;DXB;ATH;2011-11-19;0:40;2011-11-19;6:00
0398;918;ATH;SKG;2011-11-16;20:00;2011-11-16;20:55
0398;901;SKG;ATH;2011-11-17;5:00;2011-11-17;5:55
0399;518;ATH;HER;2011-11-16;20:00;2011-11-16;20:50
0399;501;HER;ATH;2011-11-17;5:00;2011-11-17;5:50
0400;325;ATH;CAI;2011-11-16;22:50;2011-11-17;0:45
0400;326;CAI;ATH;2011-11-17;1:45;2011-11-17;3:45
0401;301;ATH;TLV;2011-11-16;23:15;2011-11-17;1:10
0401;302;TLV;ATH;2011-11-17;4:00;2011-11-17;6:10
0402;514;ATH;HER;2011-11-13;17:00;2011-11-13;17:50
0402;515;HER;ATH;2011-11-13;18:30;2011-11-13;19:20
0403;247;ATH;MAD;2011-11-14;7:45;2011-11-14;11:35
0403;248;MAD;ATH;2011-11-14;12:25;2011-11-14;16:00
0404;514;ATH;HER;2011-11-14;17:00;2011-11-14;17:50
0404;515;HER;ATH;2011-11-14;18:30;2011-11-14;19:20
0405;145;ATH;BRU;2011-11-15;5:30;2011-11-15;9:00
0405;146;BRU;ATH;2011-11-15;9:50;2011-11-15;13:00
0406;175;ATH;SKG;2011-11-15;7:05;2011-11-15;8:00
0406;175;SKG;MUC;2011-11-15;8:40;2011-11-15;10:45
0406;176;MUC;SKG;2011-11-15;11:35;2011-11-15;13:35
0406;176;SKG;ATH;2011-11-15;14:15;2011-11-15;15:10
0407;191;ATH;SKG;2011-11-15;7:25;2011-11-15;8:20
0407;191;SKG;STR;2011-11-15;9:00;2011-11-15;11:20
0407;192;STR;SKG;2011-11-15;12:25;2011-11-15;14:35
0407;192;SKG;ATH;2011-11-15;15:15;2011-11-15;16:10
0408;205;ATH;CDG;2011-11-15;13:55;2011-11-15;17:25
0408;206;CDG;ATH;2011-11-15;18:15;2011-11-15;21:35
0409;914;ATH;SKG;2011-11-15;16:00;2011-11-15;16:55
0409;915;SKG;ATH;2011-11-15;18:00;2011-11-15;18:55
0410;514;ATH;HER;2011-11-15;17:00;2011-11-15;17:50
0410;515;HER;ATH;2011-11-15;18:30;2011-11-15;19:20
0411;606;ATH;CFU;2011-11-15;17:35;2011-11-15;18:35
0411;607;CFU;ATH;2011-11-15;19:15;2011-11-15;20:15
0412;151;ATH;AMS;2011-11-14;7:05;2011-11-14;10:50
0412;152;AMS;ATH;2011-11-14;11:40;2011-11-14;15:00
0413;940;ATH;AXD;2011-11-15;3:40;2011-11-15;4:35
0413;941;AXD;ATH;2011-11-15;5:15;2011-11-15;6:15
0414;181;ATH;SKG;2011-11-15;7:20;2011-11-15;8:15
0414;181;SKG;DUS;2011-11-15;8:55;2011-11-15;11:45
0414;182;DUS;SKG;2011-11-15;12:35;2011-11-15;15:10
0414;182;SKG;ATH;2011-11-15;15:50;2011-11-15;16:45
0415;239;ATH;FCO;2011-11-15;15:05;2011-11-15;17:10
0415;240;FCO;ATH;2011-11-15;18:15;2011-11-15;20:15
0416;331;ATH;LCA;2011-11-15;17:10;2011-11-15;18:45
0416;334;LCA;ATH;2011-11-15;19:35;2011-11-15;21:20
0417;730;ATH;KGS;2011-11-16;3:40;2011-11-16;4:35
0417;731;KGS;ATH;2011-11-16;5:15;2011-11-16;6:10
0418;530;ATH;CHQ;2011-11-16;3:50;2011-11-16;4:40
0418;531;CHQ;ATH;2011-11-16;5:20;2011-11-16;6:10
0419;700;ATH;RHO;2011-11-17;3:30;2011-11-17;4:30
0419;701;RHO;ATH;2011-11-17;5:10;2011-11-17;6:10
0419;233;ATH;FCO;2011-11-17;7:05;2011-11-17;9:10
0419;234;FCO;ATH;2011-11-17;10:00;2011-11-17;12:00
0420;600;ATH;CFU;2011-11-17;3:30;2011-11-17;4:30
0420;601;CFU;ATH;2011-11-17;5:10;2011-11-17;6:10
0420;504;ATH;HER;2011-11-17;7:30;2011-11-17;8:20
0420;505;HER;ATH;2011-11-17;9:00;2011-11-17;9:50
0421;530;ATH;CHQ;2011-11-17;3:50;2011-11-17;4:40
0421;531;CHQ;ATH;2011-11-17;5:20;2011-11-17;6:10
0421;159;ATH;VIE;2011-11-17;7:35;2011-11-17;9:55
0421;160;VIE;ATH;2011-11-17;10:40;2011-11-17;12:50
0422;329;ATH;LCA;2011-11-17;4:55;2011-11-17;6:30
0422;332;LCA;ATH;2011-11-17;7:20;2011-11-17;9:05
0422;337;ATH;LCA;2011-11-17;10:00;2011-11-17;11:35
0422;338;LCA;ATH;2011-11-17;12:25;2011-11-17;14:10
0423;902;ATH;SKG;2011-11-17;5:00;2011-11-17;5:55
0423;903;SKG;ATH;2011-11-17;6:35;2011-11-17;7:30
0423;241;ATH;LIN;2011-11-17;8:30;2011-11-17;11:00
0423;242;LIN;ATH;2011-11-17;11:50;2011-11-17;14:10
0424;502;ATH;HER;2011-11-17;5:00;2011-11-17;5:50
0424;503;HER;ATH;2011-11-17;6:30;2011-11-17;7:20
0424;906;ATH;SKG;2011-11-17;9:00;2011-11-17;9:55
0424;907;SKG;ATH;2011-11-17;11:00;2011-11-17;11:55
0425;506;ATH;HER;2011-11-17;10:45;2011-11-17;11:35
0425;507;HER;ATH;2011-11-17;12:15;2011-11-17;13:05
0425;510;ATH;HER;2011-11-17;14:00;2011-11-17;14:50
0425;511;HER;ATH;2011-11-17;15:30;2011-11-17;16:20
0426;942;ATH;AXD;2011-11-17;15:00;2011-11-17;15:55
0426;943;AXD;ATH;2011-11-17;16:35;2011-11-17;17:35
0426;736;ATH;KGS;2011-11-17;18:25;2011-11-17;19:20
0426;737;KGS;ATH;2011-11-17;20:00;2011-11-17;20:55
0427;536;ATH;CHQ;2011-11-17;15:35;2011-11-17;16:25
0427;537;CHQ;ATH;2011-11-17;17:05;2011-11-17;17:55
0427;718;ATH;RHO;2011-11-17;18:45;2011-11-17;19:45
0427;719;RHO;ATH;2011-11-17;20:25;2011-11-17;21:25
0428;518;ATH;HER;2011-11-17;20:00;2011-11-17;20:50
0428;501;HER;ATH;2011-11-18;5:00;2011-11-18;5:50
0429;918;ATH;SKG;2011-11-17;20:00;2011-11-17;20:55
0429;901;SKG;ATH;2011-11-18;5:00;2011-11-18;5:55
0430;325;ATH;CAI;2011-11-17;22:50;2011-11-18;0:45
0430;326;CAI;ATH;2011-11-18;1:45;2011-11-18;3:45
0431;327;ATH;ALY;2011-11-17;22:50;2011-11-18;0:35
0431;328;ALY;ATH;2011-11-18;2:00;2011-11-18;3:45
0432;205;ATH;CDG;2011-11-14;13:55;2011-11-14;17:25
0432;206;CDG;ATH;2011-11-14;18:15;2011-11-14;21:35
0433;247;ATH;MAD;2011-11-15;7:45;2011-11-15;11:35
0433;248;MAD;ATH;2011-11-15;12:25;2011-11-15;16:00
0434;916;ATH;SKG;2011-11-15;18:00;2011-11-15;18:55
0434;917;SKG;ATH;2011-11-15;20:00;2011-11-15;20:55
0435;145;ATH;BRU;2011-11-16;5:30;2011-11-16;9:00
0435;146;BRU;ATH;2011-11-16;9:50;2011-11-16;13:00
0436;151;ATH;AMS;2011-11-16;7:05;2011-11-16;10:50
0436;152;AMS;ATH;2011-11-16;11:40;2011-11-16;15:00
0437;191;ATH;SKG;2011-11-16;7:25;2011-11-16;8:20
0437;191;SKG;STR;2011-11-16;9:00;2011-11-16;11:20
0437;192;STR;SKG;2011-11-16;12:25;2011-11-16;14:35
0437;192;SKG;ATH;2011-11-16;15:15;2011-11-16;16:10
0438;351;ATH;SVO;2011-11-16;12:50;2011-11-16;16:35
0438;352;SVO;ATH;2011-11-16;17:30;2011-11-16;21:15
0439;205;ATH;CDG;2011-11-16;13:55;2011-11-16;17:25
0439;206;CDG;ATH;2011-11-16;18:15;2011-11-16;21:35
0440;239;ATH;FCO;2011-11-16;15:05;2011-11-16;17:10
0440;240;FCO;ATH;2011-11-16;18:15;2011-11-16;20:15
0441;714;ATH;RHO;2011-11-16;16:00;2011-11-16;17:00
0441;715;RHO;ATH;2011-11-16;17:40;2011-11-16;18:40
0442;944;ATH;AXD;2011-11-16;18:00;2011-11-16;18:55
0442;945;AXD;ATH;2011-11-16;19:35;2011-11-16;20:35
0443;151;ATH;AMS;2011-11-15;7:05;2011-11-15;10:50
0443;152;AMS;ATH;2011-11-15;11:40;2011-11-15;15:00
0444;940;ATH;AXD;2011-11-16;3:40;2011-11-16;4:35
0444;941;AXD;ATH;2011-11-16;5:15;2011-11-16;6:15
0445;181;ATH;SKG;2011-11-16;7:20;2011-11-16;8:15
0445;181;SKG;DUS;2011-11-16;8:55;2011-11-16;11:45
0445;182;DUS;SKG;2011-11-16;12:35;2011-11-16;15:10
0445;182;SKG;ATH;2011-11-16;15:50;2011-11-16;16:45
0446;147;ATH;BRU;2011-11-16;13:50;2011-11-16;17:20
0446;148;BRU;ATH;2011-11-16;18:10;2011-11-16;21:20
0447;914;ATH;SKG;2011-11-16;16:00;2011-11-16;16:55
0447;915;SKG;ATH;2011-11-16;18:00;2011-11-16;18:55
0448;700;ATH;RHO;2011-11-18;3:30;2011-11-18;4:30
0448;701;RHO;ATH;2011-11-18;5:10;2011-11-18;6:10
0448;233;ATH;FCO;2011-11-18;7:05;2011-11-18;9:10
0448;234;FCO;ATH;2011-11-18;10:00;2011-11-18;12:00
0449;600;ATH;CFU;2011-11-18;3:30;2011-11-18;4:30
0449;601;CFU;ATH;2011-11-18;5:10;2011-11-18;6:10
0449;159;ATH;VIE;2011-11-18;7:35;2011-11-18;9:55
0449;160;VIE;ATH;2011-11-18;10:40;2011-11-18;12:50
0450;329;ATH;LCA;2011-11-18;4:55;2011-11-18;6:30
0450;332;LCA;ATH;2011-11-18;7:20;2011-11-18;9:05
0450;337;ATH;LCA;2011-11-18;10:00;2011-11-18;11:35
0450;338;LCA;ATH;2011-11-18;12:25;2011-11-18;14:10
0451;902;ATH;SKG;2011-11-18;5:00;2011-11-18;5:55
0451;903;SKG;ATH;2011-11-18;6:35;2011-11-18;7:30
0451;161;ATH;TXL;2011-11-18;8:15;2011-11-18;11:15
0451;162;TXL;ATH;2011-11-18;12:05;2011-11-18;14:55
0452;321;ATH;IST;2011-11-18;6:05;2011-11-18;7:20
0452;322;IST;ATH;2011-11-18;8:05;2011-11-18;9:25
0452;307;ATH;SOF;2011-11-18;10:15;2011-11-18;11:35
0452;308;SOF;ATH;2011-11-18;12:25;2011-11-18;13:40
0453;241;ATH;LIN;2011-11-18;8:30;2011-11-18;11:00
0453;242;LIN;ATH;2011-11-18;11:50;2011-11-18;14:10
0453;942;ATH;AXD;2011-11-18;15:00;2011-11-18;15:55
0453;943;AXD;ATH;2011-11-18;16:35;2011-11-18;17:35
0454;510;ATH;HER;2011-11-18;14:00;2011-11-18;14:50
0454;511;HER;ATH;2011-11-18;15:30;2011-11-18;16:20
0454;514;ATH;HER;2011-11-18;17:00;2011-11-18;17:50
0454;515;HER;ATH;2011-11-18;18:30;2011-11-18;19:20
0455;536;ATH;CHQ;2011-11-18;15:35;2011-11-18;16:25
0455;537;CHQ;ATH;2011-11-18;17:05;2011-11-18;17:55
0455;718;ATH;RHO;2011-11-18;18:45;2011-11-18;19:45
0455;719;RHO;ATH;2011-11-18;20:25;2011-11-18;21:25
0456;265;ATH;LHR;2011-11-18;17:15;2011-11-18;21:15
0456;266;LHR;ATH;2011-11-18;22:15;2011-11-19;1:50
0457;347;ATH;KWI;2011-11-18;17:55;2011-11-18;21:30
0457;348;KWI;DXB;2011-11-18;22:20;2011-11-18;23:50
0457;346;DXB;KWI;2011-11-19;23:05;2011-11-20;0:50
0457;346;KWI;ATH;2011-11-20;1:40;2011-11-20;6:00
0458;518;ATH;HER;2011-11-18;20:00;2011-11-18;20:50
0458;501;HER;ATH;2011-11-19;5:00;2011-11-19;5:50
0459;918;ATH;SKG;2011-11-18;20:00;2011-11-18;20:55
0459;901;SKG;ATH;2011-11-19;5:00;2011-11-19;5:55
0460;325;ATH;CAI;2011-11-18;22:50;2011-11-19;0:45
0460;326;CAI;ATH;2011-11-19;1:45;2011-11-19;3:45
0461;301;ATH;TLV;2011-11-18;23:15;2011-11-19;1:10
0461;302;TLV;ATH;2011-11-19;4:00;2011-11-19;6:10
0462;714;ATH;RHO;2011-11-15;16:00;2011-11-15;17:00
0462;715;RHO;ATH;2011-11-15;17:40;2011-11-15;18:40
0463;247;ATH;MAD;2011-11-16;7:45;2011-11-16;11:35
0463;248;MAD;ATH;2011-11-16;12:25;2011-11-16;16:00
0464;514;ATH;HER;2011-11-16;17:00;2011-11-16;17:50
0464;515;HER;ATH;2011-11-16;18:30;2011-11-16;19:20
0465;151;ATH;AMS;2011-11-17;7:05;2011-11-17;10:50
0465;152;AMS;ATH;2011-11-17;11:40;2011-11-17;15:00
0466;247;ATH;MAD;2011-11-17;7:45;2011-11-17;11:35
0466;248;MAD;ATH;2011-11-17;12:25;2011-11-17;16:00
0467;169;ATH;SKG;2011-11-17;13:40;2011-11-17;14:35
0467;169;SKG;FRA;2011-11-17;15:15;2011-11-17;18:00
0467;170;FRA;ATH;2011-11-17;18:50;2011-11-17;21:40
0468;205;ATH;CDG;2011-11-17;13:55;2011-11-17;17:25
0468;206;CDG;ATH;2011-11-17;18:15;2011-11-17;21:35
0469;714;ATH;RHO;2011-11-17;16:00;2011-11-17;17:00
0469;715;RHO;ATH;2011-11-17;17:40;2011-11-17;18:40
0470;331;ATH;LCA;2011-11-17;17:10;2011-11-17;18:45
0470;334;LCA;ATH;2011-11-17;19:35;2011-11-17;21:20
0471;175;ATH;SKG;2011-11-16;7:05;2011-11-16;8:00
0471;175;SKG;MUC;2011-11-16;8:40;2011-11-16;10:45
0471;176;MUC;SKG;2011-11-16;11:35;2011-11-16;13:35
0471;176;SKG;ATH;2011-11-16;14:15;2011-11-16;15:10
0472;145;ATH;BRU;2011-11-17;5:30;2011-11-17;9:00
0472;146;BRU;ATH;2011-11-17;9:50;2011-11-17;13:00
0473;201;ATH;CDG;2011-11-17;7:50;2011-11-17;11:20
0473;202;CDG;ATH;2011-11-17;12:20;2011-11-17;15:40
0474;914;ATH;SKG;2011-11-17;16:00;2011-11-17;16:55
0474;915;SKG;ATH;2011-11-17;18:00;2011-11-17;18:55
0475;916;ATH;SKG;2011-11-17;18:00;2011-11-17;18:55
0475;917;SKG;ATH;2011-11-17;20:00;2011-11-17;20:55
0476;940;ATH;AXD;2011-11-18;3:40;2011-11-18;4:35
0476;941;AXD;ATH;2011-11-18;5:15;2011-11-18;6:15
0477;730;ATH;KGS;2011-11-19;3:40;2011-11-19;4:35
0477;731;KGS;ATH;2011-11-19;5:15;2011-11-19;6:10
0477;504;ATH;HER;2011-11-19;7:30;2011-11-19;8:20
0477;505;HER;ATH;2011-11-19;9:00;2011-11-19;9:50
0478;329;ATH;LCA;2011-11-19;4:50;2011-11-19;6:25
0478;332;LCA;ATH;2011-11-19;7:15;2011-11-19;9:00
0478;337;ATH;LCA;2011-11-19;10:00;2011-11-19;11:35
0478;338;LCA;ATH;2011-11-19;12:25;2011-11-19;14:10
0479;502;ATH;HER;2011-11-19;5:00;2011-11-19;5:50
0479;503;HER;ATH;2011-11-19;6:30;2011-11-19;7:20
0479;241;ATH;LIN;2011-11-19;8:30;2011-11-19;11:00
0479;242;LIN;ATH;2011-11-19;11:50;2011-11-19;14:10
0480;321;ATH;IST;2011-11-19;6:05;2011-11-19;7:20
0480;322;IST;ATH;2011-11-19;8:05;2011-11-19;9:25
0480;307;ATH;SOF;2011-11-19;10:15;2011-11-19;11:35
0480;308;SOF;ATH;2011-11-19;12:25;2011-11-19;13:40
0481;506;ATH;HER;2011-11-19;10:45;2011-11-19;11:35
0481;507;HER;ATH;2011-11-19;12:15;2011-11-19;13:05
0481;510;ATH;HER;2011-11-19;14:00;2011-11-19;14:50
0481;511;HER;ATH;2011-11-19;15:30;2011-11-19;16:20
0482;536;ATH;CHQ;2011-11-19;15:35;2011-11-19;16:25
0482;537;CHQ;ATH;2011-11-19;17:05;2011-11-19;17:55
0482;718;ATH;RHO;2011-11-19;18:45;2011-11-19;19:45
0482;719;RHO;ATH;2011-11-19;20:25;2011-11-19;21:25
0483;345;ATH;DXB;2011-11-19;17:50;2011-11-19;22:15
0483;346;DXB;KWI;2011-11-21;23:05;2011-11-22;0:50
0483;346;KWI;ATH;2011-11-22;1:40;2011-11-22;6:00
0484;518;ATH;HER;2011-11-19;20:00;2011-11-19;20:50
0484;501;HER;ATH;2011-11-20;5:00;2011-11-20;5:50
0485;325;ATH;CAI;2011-11-19;22:50;2011-11-20;0:45
0485;326;CAI;ATH;2011-11-20;1:45;2011-11-20;3:45
0486;313;ATH;BEY;2011-11-19;23:05;2011-11-20;0:55
0486;314;BEY;ATH;2011-11-20;3:00;2011-11-20;5:00
0487;245;ATH;MXP;2011-11-16;14:30;2011-11-16;17:05
0487;246;MXP;ATH;2011-11-16;17:55;2011-11-16;20:20
0488;147;ATH;BRU;2011-11-17;13:50;2011-11-17;17:20
0488;148;BRU;ATH;2011-11-17;18:10;2011-11-17;21:20
0489;730;ATH;KGS;2011-11-18;3:40;2011-11-18;4:35
0489;731;KGS;ATH;2011-11-18;5:15;2011-11-18;6:10
0490;145;ATH;BRU;2011-11-18;5:30;2011-11-18;9:00
0490;146;BRU;ATH;2011-11-18;9:50;2011-11-18;13:00
0491;151;ATH;AMS;2011-11-18;7:05;2011-11-18;10:50
0491;152;AMS;ATH;2011-11-18;11:40;2011-11-18;15:00
0492;191;ATH;SKG;2011-11-18;7:25;2011-11-18;8:20
0492;191;SKG;STR;2011-11-18;9:00;2011-11-18;11:20
0492;192;STR;SKG;2011-11-18;12:25;2011-11-18;14:35
0492;192;SKG;ATH;2011-11-18;15:15;2011-11-18;16:10
0493;147;ATH;BRU;2011-11-18;13:50;2011-11-18;17:20
0493;148;BRU;ATH;2011-11-18;18:10;2011-11-18;21:20
0494;714;ATH;RHO;2011-11-18;16:00;2011-11-18;17:00
0494;715;RHO;ATH;2011-11-18;17:40;2011-11-18;18:40
0495;916;ATH;SKG;2011-11-18;18:00;2011-11-18;18:55
0495;917;SKG;ATH;2011-11-18;20:00;2011-11-18;20:55
0496;191;ATH;SKG;2011-11-17;7:25;2011-11-17;8:20
0496;191;SKG;STR;2011-11-17;9:00;2011-11-17;11:20
0496;192;STR;SKG;2011-11-17;12:25;2011-11-17;14:35
0496;192;SKG;ATH;2011-11-17;15:15;2011-11-17;16:10
0497;530;ATH;CHQ;2011-11-18;3:50;2011-11-18;4:40
0497;531;CHQ;ATH;2011-11-18;5:20;2011-11-18;6:10
0498;181;ATH;SKG;2011-11-18;7:20;2011-11-18;8:15
0498;181;SKG;DUS;2011-11-18;8:55;2011-11-18;11:45
0498;182;DUS;SKG;2011-11-18;12:35;2011-11-18;15:10
0498;182;SKG;ATH;2011-11-18;15:50;2011-11-18;16:45
0499;914;ATH;SKG;2011-11-18;16:00;2011-11-18;16:55
0499;915;SKG;ATH;2011-11-18;18:00;2011-11-18;18:55
0500;530;ATH;CHQ;2011-11-19;3:50;2011-11-19;4:40
0500;531;CHQ;ATH;2011-11-19;5:20;2011-11-19;6:10
0501;600;ATH;CFU;2011-11-20;3:30;2011-11-20;4:30
0501;601;CFU;ATH;2011-11-20;5:10;2011-11-20;6:10
0501;504;ATH;HER;2011-11-20;7:30;2011-11-20;8:20
0501;505;HER;ATH;2011-11-20;9:00;2011-11-20;9:50
0502;700;ATH;RHO;2011-11-20;3:30;2011-11-20;4:30
0502;701;RHO;ATH;2011-11-20;5:10;2011-11-20;6:10
0502;159;ATH;VIE;2011-11-20;7:35;2011-11-20;9:55
0502;160;VIE;ATH;2011-11-20;10:40;2011-11-20;12:50
0503;502;ATH;HER;2011-11-20;5:00;2011-11-20;5:50
0503;503;HER;ATH;2011-11-20;6:30;2011-11-20;7:20
0503;161;ATH;TXL;2011-11-20;8:15;2011-11-20;11:15
0503;162;TXL;ATH;2011-11-20;12:05;2011-11-20;14:55
0504;902;ATH;SKG;2011-11-20;5:00;2011-11-20;5:55
0504;903;SKG;ATH;2011-11-20;6:35;2011-11-20;7:30
0504;241;ATH;LIN;2011-11-20;8:30;2011-11-20;11:00
0504;242;LIN;ATH;2011-11-20;11:50;2011-11-20;14:10
0505;321;ATH;IST;2011-11-20;6:05;2011-11-20;7:20
0505;322;IST;ATH;2011-11-20;8:05;2011-11-20;9:25
0505;307;ATH;SOF;2011-11-20;10:15;2011-11-20;11:35
0505;308;SOF;ATH;2011-11-20;12:25;2011-11-20;13:40
0506;506;ATH;HER;2011-11-20;10:45;2011-11-20;11:35
0506;507;HER;ATH;2011-11-20;12:15;2011-11-20;13:05
0506;510;ATH;HER;2011-11-20;14:00;2011-11-20;14:50
0506;511;HER;ATH;2011-11-20;15:30;2011-11-20;16:20
0507;536;ATH;CHQ;2011-11-20;15:35;2011-11-20;16:25
0507;537;CHQ;ATH;2011-11-20;17:05;2011-11-20;17:55
0507;718;ATH;RHO;2011-11-20;18:45;2011-11-20;19:45
0507;719;RHO;ATH;2011-11-20;20:25;2011-11-20;21:25
0508;265;ATH;LHR;2011-11-20;17:15;2011-11-20;21:15
0508;266;LHR;ATH;2011-11-20;22:15;2011-11-21;1:50
0509;518;ATH;HER;2011-11-20;20:00;2011-11-20;20:50
0509;501;HER;ATH;2011-11-21;5:00;2011-11-21;5:50
0510;918;ATH;SKG;2011-11-20;20:00;2011-11-20;20:55
0510;901;SKG;ATH;2011-11-21;5:00;2011-11-21;5:55
0511;327;ATH;ALY;2011-11-20;22:50;2011-11-21;0:35
0511;328;ALY;ATH;2011-11-21;2:00;2011-11-21;3:45
0512;301;ATH;TLV;2011-11-20;23:15;2011-11-21;1:10
0512;302;TLV;ATH;2011-11-21;4:00;2011-11-21;6:10
0513;514;ATH;HER;2011-11-17;17:00;2011-11-17;17:50
0513;515;HER;ATH;2011-11-17;18:30;2011-11-17;19:20
0514;351;ATH;SVO;2011-11-18;12:50;2011-11-18;16:35
